symbol	lab	z	pvalue
ZFP36	S+	3.1521745154288	0.000704409954369473
ZNF23	O+	3.09111866449592	0.000810739505097988
ZBTB25	O+	2.92494277572469	0.00118865883928084
ZNF75A	O+	2.89925480657493	0.0012610874200753
ZNF84	O+	4.12540102617525	7.49202078954155e-05
ZNF132	N+	2.3144121766801	0.00484828144982909
ZNF146	O+	3.78553332627989	0.00016385763176924
TRIM25	S+	2.4932370418172	0.00321190697254051
ZNF202	O+	2.53407754697542	0.00292363029216568
ZNF204P	O+	3.00474407440858	0.000989135811234427
ZNF213	S+	2.25026591116698	0.0056199711849333
ZNF224	O+	2.69208843368514	0.00203194321216606
ZNF226	O+	4.2289554254326	5.90261659592157e-05
ZYX	S+	6.03727914636938	9.17742520272085e-07
LAPTM5	S+	4.30524755983374	4.9516785100851e-05
TUBA1A	S+	5.45400810415185	3.51553880296172e-06
MAPKAPK3	S+	4.54746498279747	2.83488220107775e-05
RAB7A	S+	2.19973585067698	0.00631341226058784
PRRC2A	S+	2.98559280231775	0.00103373018450412
ABHD16A	S+	2.33930451402594	0.00457820764210518
LST1	S+	3.60844519954305	0.000246351267134182
TFEB	S+	5.77590124285398	1.67532379587149e-06
NUP214	S+	3.7553962202902	0.000175632053724594
CCDC6	O+	2.68505952015811	0.00206509711438353
MLF2	S+	5.8185467924031	1.51863431025644e-06
ELL	S+	3.64798655707651	0.000224912422296926
MKKS	O+	3.62904455134988	0.000234939180018318
NRIP1	O+	3.83504422807096	0.00014620282755282
DGCR6	S+	2.14329612894194	0.00718958580232673
DYSF	S+	5.67887240220308	2.09472780650298e-06
AXIN1	S+	2.15498719238623	0.00699862635081344
BAP1	S+	2.19077537877865	0.00644502522137659
H2AC18	S+	3.25917494301015	0.000550585864088564
SLC25A11	S+	3.39022413543401	0.000407170086789665
TAGLN2	S+	4.91660963027342	1.21168678039645e-05
ULK1	S+	4.7864992749366	1.634935880686e-05
CMAHP	O+	2.43486396496385	0.0036739736317785
DYRK2	O+	3.60671400768549	0.000247335236490416
TPST2	S+	2.27284392891529	0.00533526592866779
SMARCA5	O+	2.86814208730461	0.00135474611011411
HAT1	O+	2.69409665756247	0.0020225689810532
GAS7	S+	3.4862983324619	0.000326363564310241
API5	O+	4.22631254342498	5.93864625466805e-05
AGPS	O+	2.73265602181824	0.00185073389210814
CGGBP1	O+	2.1824170540585	0.00657026590060304
FAM193A	S+	2.70513835827154	0.00197179445842338
PSMG1	O+	2.28090587782826	0.00523713925826358
EIF4EBP3	S+	2.14329327443441	0.00718963305780685
EIF3J	O+	2.21843859080348	0.00604729854040756
STX10	S+	5.20684304771807	6.21093454355871e-06
MARCO	S+	2.79017525421757	0.00162115576779537
DGAT1	S+	3.76973201818561	0.000169929187865979
CDC23	O+	2.52073497394183	0.00301484525733482
S1PR4	S+	3.32744950085506	0.000470490110466596
B4GALT4	O+	2.26443795385862	0.00543953838961523
ABCC3	S+	2.08799753704525	0.0081658700234337
EED	O+	2.16631459361335	0.00681844601594571
TNFSF13	S+	5.06890968402856	8.53277543344503e-06
ADAM15	S+	3.71680948373397	0.000191951060675008
NAPA	S+	2.76246429188873	0.00172796804986731
SIGLEC5	S+	2.70519575372309	0.0019715338874052
TNFRSF10C	S+	6.35486579573404	4.41706921099661e-07
SUCLA2	O+	2.22860252918497	0.00590741485577512
INPP4B	O+	4.09636808544115	8.00998890564997e-05
NRP1	S+	2.12585034883184	0.00748427352584395
TMEM11	S+	3.41303633224242	0.000386334655686665
SOCS2	O+	3.06135929611267	0.000868241827038249
HDAC3	S+	3.13576323063119	0.000731537795748167
HCAR3	S+	2.13179532486156	0.00738252073013015
ARHGEF7	N+	2.32214109207932	0.00476276230704746
SQSTM1	S+	4.72462256989933	1.88528681438312e-05
FUBP1	O+	2.41944128833615	0.00380678817559872
CDC16	O+	3.90348082391046	0.00012488755869474
MTMR3	S+	2.02598208073488	0.0094192846028534
PRP4K	O+	2.74056125043061	0.0018173507291808
AP1M1	S+	2.32318037436335	0.00475137847228437
RAB29	O+	2.59555029699606	0.00253775506362926
AP3D1	S+	2.06898951210441	0.00853120716013092
PLOD3	S+	2.37264296414393	0.00423991388436833
PGLYRP1	S+	2.80643824375786	0.00156157107603191
MPZL1	S+	2.30433349280577	0.00496211136783716
SOCS3	S+	2.99194235055187	0.00101872660766068
UBE2M	S+	4.33466970062203	4.62732815542283e-05
PSTPIP1	S+	4.4288100834181	3.72554588420498e-05
SLC7A7	S+	2.07699423047943	0.00837540408619891
SLC7A6	O+	3.60187062190661	0.000250109033571397
CLDN9	S+	3.9564045433568	0.000110559344885032
SART1	S+	2.58805286236183	0.00258194589682957
UNC119	S+	5.78641952266652	1.63523614197471e-06
USP14	O+	2.33629526169305	0.00461004047397938
ATP6V0D1	S+	5.97600691636801	1.05680067897308e-06
SLC16A5	S+	5.01621505978567	9.63351859952113e-06
SLC16A3	S+	4.94798774266186	1.1272292701541e-05
PDLIM1	S+	3.30729648313962	0.000492837240113035
SMC3	O+	2.52832215166404	0.00296263294757797
RABEP1	O+	3.29368056934321	0.000508533339584404
SYNGR2	S+	2.5558854384972	0.00278044661839486
HGS	S+	2.93192718968531	0.00116969547630429
DYRK1B	S+	3.23929889287331	0.000576369654120845
CTDP1	S+	4.48371368205909	3.283116682809e-05
EBAG9	O+	2.91845840508951	0.00120653963998778
LPAR2	S+	3.77626597565598	0.000167391740216188
ARHGEF2	S+	2.55022877983343	0.00281689864030156
BUB3	O+	3.77897755559428	0.000166349861801356
DEDD	S+	2.23684137456369	0.00579640370581268
SLC16A7	O+	2.36564160814654	0.00430882039627989
NOLC1	O+	2.34020970000533	0.00456867536895366
RAB11B	S+	3.29962880505102	0.000501615785460597
NOG	O+	2.34820177049692	0.00448536954057579
PDLIM7	S+	6.87518835115138	1.33294321657487e-07
MAPKAPK2	S+	4.90359829478484	1.24853782841257e-05
CYTH2	S+	3.5371614979253	0.000290294295747667
SRSF11	O+	2.56663629971615	0.00271246223480827
ATP6V1F	S+	2.09517130255823	0.00803209242871781
PTER	O+	2.56574953372068	0.00271800634531844
TRIP11	O+	2.64331150141545	0.00227346618284906
HMGN3	O+	4.47692728602678	3.33482243058173e-05
GTF3C4	O+	2.87592684097131	0.00133067855840748
RPL23	O+	5.39243054472626	4.05106727329273e-06
PPIG	O+	2.52620703838506	0.00297709683905769
NHERF1	S+	2.95328811619445	0.00111355554232097
OTOF	O+	2.43577562916501	0.00366626937280605
TJP2	S+	2.96490119837086	0.00108417353453384
KCNK6	S+	3.57628801318138	0.000265284567792875
HOMER3	S+	3.77026348286261	0.000169721365459052
THEMIS2	S+	4.26220258340615	5.46760858305702e-05
ATG5	O+	2.09157536413423	0.00809887387838302
PGS1	S+	2.19996017497605	0.00631015206241185
FXR2	S+	2.51385542115993	0.00306298294656947
LITAF	S+	3.23297845128517	0.000584819100832281
TP53I11	S+	4.36236727643681	4.34142920618192e-05
RAB3D	S+	3.1147001544193	0.000767891473988863
ATP6V1G1	O+	2.1363179814995	0.00730603954392817
CHD1L	O+	2.9036650907748	0.00124834581375277
MINPP1	O+	2.67949458548528	0.00209172898532225
GTPBP1	S+	3.7200157713993	0.00019053915224348
CLOCK	O+	2.34316323552967	0.00453771028536779
KIF20B	O+	2.65971112250469	0.00218921733053051
PITPNM1	S+	2.34609763852711	0.00450715362863747
VPS9D1	S+	2.22419246924853	0.00596770753004499
RIN1	S+	4.04128155944716	9.09323553768088e-05
RNF7	O+	2.15761646867991	0.00695638374047588
AATK	S+	4.19828156725797	6.33458886067497e-05
ISG15	S+	2.00214305280212	0.00995077593511295
ZNF592	S+	5.17456766127852	6.69009583008713e-06
PPM1F	S+	2.96177600432861	0.00109200341283827
SKIC3	O+	3.17226479052736	0.000672566465645645
DZIP3	O+	3.07642911405381	0.000838630949569051
EIF5B	O+	3.45012926501662	0.000354707796978696
SLC25A44	S+	4.93702275731442	1.15605166274295e-05
KIAA0040	S+	2.8614837930811	0.00137567614653831
FAM53B	S+	2.02707847422118	0.00939553523943223
N4BP1	S+	4.85475588735831	1.39715346655856e-05
PPP6R2	S+	2.28387513266403	0.00520145526064144
CEP57	O+	2.69616097993106	0.00201297796103777
DHX34	S+	5.24710133534261	5.66107181998151e-06
ZNF646	S+	2.22317376304847	0.00598172215956235
TBKBP1	S+	2.85927695465607	0.00138268434382799
KMT2B	S+	3.44707497907429	0.000357211161857371
KIAA0513	S+	5.6714076786362	2.13104353193324e-06
ATG13	S+	4.60353026114796	2.49155075676857e-05
MATR3	O+	3.56790911857025	0.000270452425966168
IST1	S+	3.19917088570211	0.000632163059625747
TOMM20	O+	5.31716951113666	4.81759723447309e-06
IP6K1	S+	5.55622557727139	2.77826982939482e-06
RNF40	S+	4.87364149743459	1.33769930849056e-05
CTIF	S+	2.77113088238803	0.00169382725846593
SPATA2	S+	3.37780146842527	0.000418985054432947
ARHGEF11	S+	3.18663500730956	0.000650676306374754
PLEKHM1	S+	5.20965778359518	6.17081059343359e-06
ELMO1	S+	2.81054045997747	0.00154689038499588
GAB2	S+	4.56734292377409	2.70805247896544e-05
C2CD5	O+	3.22587172356657	0.000594467719073458
RUSC2	S+	2.15337325375709	0.00702468324995565
LRIG2	O+	2.89917891740224	0.00126130780335692
TOMM70	O+	3.79790680104534	0.000159255044935863
SETDB1	S+	2.39874785182689	0.00399256640543724
TRANK1	S+	2.11363838995101	0.00769771114135255
TBC1D4	O+	2.37414297162873	0.0042252949282392
OSBPL2	S+	3.66879195367815	0.000214391738669349
TECPR2	S+	4.92529271360664	1.18770144921974e-05
KLHL21	S+	4.53540114784457	2.91473349779314e-05
SUPT7L	O+	2.09066855509976	0.00811580203413796
PUM3	O+	2.57287060019924	0.00267380296041651
ARHGAP25	S+	2.71059440667675	0.00194717772759441
EXOG	O+	2.54735993272072	0.00283556800443376
WDR1	S+	6.30489501065638	4.95569978829915e-07
MVP	S+	3.58103630082502	0.000262399920530625
NR1D2	O+	2.69157376842808	0.00203435261526646
RBX1	O+	2.01456192892619	0.00967025822201996
HNRNPDL	O+	3.72228306305874	0.000189547009511941
DMTF1	O+	1.99841606955182	0.0100365379352668
DGCR2	S+	5.53914464640269	2.88971727095612e-06
SCO2	S+	2.79372936393677	0.00160794295072346
ACOT8	S+	2.23821185644228	0.00577814110817685
SRA1	S+	2.81880831522945	0.00151772009651975
HDAC5	S+	4.88296304330238	1.30929333380734e-05
BCL2L11	S+	2.12460766258049	0.00750571962574145
FRAT1	S+	2.59009865992652	0.0025698119248871
MED16	S+	2.73652457718714	0.00183432135798171
PIGK	O+	2.56803752854992	0.00270372471791621
TOM1	S+	5.84050578258556	1.44375738068438e-06
SH2D3C	S+	3.71665252232376	0.000192020447590191
AP1M2	S+	2.35271299773482	0.00443901898321415
SCAMP2	S+	3.93845099159688	0.000115225608000041
KCNK7	S+	3.74137784910086	0.000181393679714253
ARPC4	S+	3.86987997139598	0.000134933575518174
ARPC1B	S+	3.66997550995842	0.000213808265344893
PPIF	S+	5.48311387987958	3.28765411326502e-06
CTDSP2	S+	2.76413183695951	0.00172134595387307
RAD50	O+	3.71213861886314	0.000194026648114003
FEM1B	O+	2.27382136277138	0.00532327175004002
ACTR1A	S+	3.4404282406088	0.000362720214318071
RASGRP1	O+	2.58504180721264	0.0025999092717243
LRPPRC	O+	3.37468294050698	0.000422004478091774
RBM12	O+	3.59355665135527	0.000254943150662124
YAF2	O+	2.42715249658412	0.00373979247501967
CEBPZ	O+	2.85057888314103	0.00141065598848249
LPAR6	O+	3.81868526794272	0.000151815016829364
LPCAT3	S+	5.62895640886414	2.34986867073397e-06
ZNF256	O+	2.26424917856809	0.00544190331407576
PSME3	S+	2.33123423948586	0.00466407752479643
MPHOSPH9	O+	2.2652202573545	0.00542974885801095
MPHOSPH10	O+	3.95023934078724	0.000112140027744946
USPL1	O+	2.15843493105466	0.0069432862294565
FLOT1	S+	5.67882597818535	2.09495173492623e-06
PSMD14	O+	3.23970609541375	0.000575829492542936
CTDSPL	S+	3.2436421481789	0.000570634272281429
GDF11	N+	2.53074836551314	0.00294612815494249
PLIN3	S+	6.08655053904154	8.19312273899647e-07
MFSD10	S+	2.34036602962815	0.00456703111419936
HNRNPR	O+	2.74923815898023	0.00178140161218241
MRPS31	O+	2.04897287120783	0.00893361287011382
SF3B4	S+	3.26344675383843	0.000545196734792654
CDK2AP2	S+	2.43770453166735	0.0036500218841752
BET1	O+	2.00732919635027	0.00983265505395081
RGS19	S+	3.04839348922175	0.000894553894491233
LILRB2	S+	3.71211722192285	0.000194036207707895
BCKDK	S+	6.54693983851829	2.83831218388553e-07
KATNB1	S+	2.54359851901255	0.00286023344761865
SNAPC5	O+	1.99935758123983	0.0100148031845188
APBB3	S+	2.10265505365014	0.00789486933118201
TCIRG1	S+	3.71744083112799	0.000191672218178928
LANCL1	O+	2.95086624850376	0.00111978269454907
TNIP1	S+	2.24442560702268	0.00569605787055997
SIRPB1	S+	5.75316932245146	1.76534941321056e-06
IRAG1	S+	2.56077572933827	0.00274931353837048
TRIM22	O+	2.32567279053865	0.00472418840618735
HMGB1P5	O+	2.05281009396534	0.00885502733219552
HMG20B	S+	2.51774369166515	0.00303568222952708
MICU1	S+	3.77554947195966	0.000167668132840412
TUBA1B	S+	3.84836543981327	0.000141786394908507
IRF9	S+	2.75921039100856	0.00174096327125122
TUBB4B	S+	4.02625337164795	9.41340249183858e-05
BTN3A3	O+	2.60159046874766	0.00250270425077613
NDRG1	S+	2.99837091840487	0.00100375814317311
MYL9	S+	2.66240371930608	0.00217568631822762
BASP1	S+	3.04033448936626	0.000911308687948931
CD2BP2	S+	3.3969063407183	0.00040095317725118
UBAC1	S+	3.60133640834034	0.000250416875033901
CDIPT	S+	4.81109497408249	1.54491655111749e-05
ARIH2	O+	1.98152147235664	0.0104346654045534
CDC42EP2	S+	4.93421137630034	1.16355957325939e-05
EMG1	O+	2.68519042741042	0.00206447473610955
IFI30	S+	4.47016017979808	3.38719204101451e-05
ZER1	S+	2.49851966127513	0.00317307500989725
TACC3	S+	5.05038217224648	8.90466996442013e-06
TADA3	S+	2.02949441284921	0.00934341388379285
EIF3M	O+	2.32714348206639	0.00470821750765538
NXF1	S+	2.41338705980402	0.00386022785471192
CRTAP	S+	2.36674435889253	0.00429789341542646
SEMA4D	S+	2.32881977354955	0.00469007973855229
SEMA4B	S+	4.8440994559877	1.43185995738268e-05
KAT5	S+	2.28605051553235	0.00517546629334279
ATG7	S+	5.50073005100362	3.15696632244993e-06
TM9SF1	S+	3.1521280957757	0.000704485249393107
ARPC1A	S+	2.949401745334	0.00112356513599413
AGPAT1	S+	3.50340088403913	0.00031376111232685
AGPAT2	S+	3.74526410193196	0.000179777732338551
RPP30	O+	2.4506093379382	0.00354315916509189
SLC35A1	O+	2.11167163945344	0.0077326501287279
IFI44	O+	2.60471955453523	0.0024847371052078
MRPL28	S+	3.35370230356396	0.000442891858026654
IFITM2	S+	6.12062109883698	7.57493483646418e-07
SMC2	O+	1.99121092445666	0.0102044376287586
USP16	O+	3.49550431113574	0.000319518264684942
SH2B2	S+	4.08625675363427	8.1986669821727e-05
ST6GALNAC2	S+	2.30241382587741	0.00498409342161089
RBCK1	S+	3.78604178483582	0.00016366590457463
ARID3B	S+	4.21321971451108	6.12040675057764e-05
ATP5MG	O+	2.22630850316305	0.0059387015024296
GAS2L1	S+	4.9343425624171	1.16320815315963e-05
RGS14	S+	5.23808166394661	5.77987353493199e-06
CAMKK2	S+	4.46496191038663	3.42797850168157e-05
SPINT2	S+	2.39222476526238	0.00405298722395747
TNFSF13B	S+	2.23343170924081	0.00584209063990852
CCT8	O+	2.45656314048574	0.00349491694586018
CNPY3	S+	5.19545898321965	6.37589295074571e-06
KIF1C	S+	2.22213751178331	0.00599601192921372
HBS1L	O+	2.20957023271226	0.00617205471326102
ZMYND11	O+	2.75941378047765	0.00174014813150549
ZNF271P	O+	2.73145765123976	0.00185584776734044
ZNF234	O+	2.04468555629516	0.00902224141580466
MTHFD2	O+	3.72108700736192	0.000190069745252421
STARD10	S+	2.81561227451296	0.00152893043375014
ARID5A	S+	3.05395248126955	0.00088317652870486
TSPAN9	S+	2.67803217104425	0.00209878440712144
USP19	S+	3.5870948058775	0.000258764797356176
CD300C	S+	2.50666788453902	0.00311409685171369
MRPS30	N+	2.25074300777311	0.00561380072440905
WDR3	O+	2.20199309108571	0.00628068350273181
MALT1	O+	3.29667894232243	0.000505034512732789
TRAFD1	S+	3.30292951900506	0.000497817868532962
PNPLA6	S+	2.09483039665567	0.0080383998141551
SUGT1	O+	3.62459260013899	0.000237359927065249
TCERG1	O+	3.51764987372523	0.000303633807994437
SUB1	O+	2.85334506624705	0.00140169954947503
EHD1	S+	3.20590346226271	0.000622438629406591
C11orf58	O+	2.67619796970175	0.00210766716752754
KDELR1	S+	2.53544460525034	0.00291444185140018
SF3A3	O+	1.98872614442457	0.0102629888145576
STARD3	S+	2.27220509347787	0.00534311973550958
PDIA5	S+	2.06700805235155	0.00857021954846473
OS9	S+	6.15531268547895	6.99338301664846e-07
LMAN2	S+	3.39932350383759	0.00039872778133776
CKAP4	S+	3.13583439993495	0.000731417926000504
YWHAQ	O+	2.06814056781558	0.00854789998776128
TMED10	O+	2.3247336219948	0.00473441559102525
COPS5	O+	2.34697835246979	0.00449802274855021
METAP2	O+	3.57554926199946	0.000265736210801902
SLC27A3	S+	2.52978420356396	0.00295267601639214
LILRB4	S+	2.99779178643217	0.00100509754815689
RAB35	S+	3.80388772933937	0.000157076881561717
LILRA1	S+	4.87534187586203	1.33247209947812e-05
LILRB3	S+	5.6371370297466	2.30601947254149e-06
LILRA2	S+	7.68843857731632	2.04909183448148e-08
ADAP1	S+	3.04940378210831	0.000892475325490184
ADRM1	S+	2.77597180796453	0.00167505160773638
NUDT21	O+	2.98847446013896	0.00102689381915949
OGFR	S+	3.29031464807107	0.000512489948458265
WWP2	S+	5.32307925296029	4.75248491507372e-06
CNTRL	O+	3.5789726144587	0.000263649763163647
TMEM115	S+	3.54662358393539	0.00028403798043155
TRIOBP	S+	3.95925712535752	0.000109835536228899
HNRNPUL1	S+	2.55812729594386	0.00276613074670462
KRR1	O+	3.89153733615481	0.000128369740668166
CLASRP	S+	2.0272311005392	0.0093922338988473
CDC42EP1	S+	2.96412907437606	0.00108610278075596
CORO1A	S+	4.69288354314671	2.02822651922866e-05
PTP4A3	S+	2.34373219881346	0.00453176938534175
PSIP1	O+	2.69898092661155	0.00199994970169484
BAZ2A	S+	2.02269448810069	0.00949085879254697
RPL35	O+	2.58729985073007	0.00258642654735003
RNF24	S+	3.83360196503336	0.000146689164501043
PMF1	S+	3.00487103636282	0.000988846688838995
PACSIN2	S+	3.33531445994842	0.000462046345986974
DUSP12	O+	2.72832076581718	0.00186930098225991
NRM	S+	2.79227277495769	0.00161334491667429
TREX1	S+	2.40029928893068	0.00397832914193641
KLF12	O+	3.52609708343985	0.000297785067769913
MGAT4B	S+	2.18265715988367	0.0065666344404445
PNKP	S+	2.59387837564052	0.00254754359339152
VPS45	O+	2.406374083431	0.00392306872795012
LYPLA2	S+	3.86370046361102	0.000136867248452878
CD300A	S+	2.12791110989021	0.00744884419043752
COPE	S+	3.88550657889145	0.000130164759747676
MGAT4A	O+	3.70084803965712	0.000199137000068831
CBX3	O+	2.32444564730028	0.00473755595790426
EXOC3	S+	2.78830702987464	0.00162814458864767
GABARAP	S+	4.19671867365092	6.35742618488037e-05
EXOSC8	O+	3.82136858183199	0.000150879910636365
MGLL	S+	2.40176405321526	0.00396493385671077
TWF2	S+	4.26246304172916	5.46433049117254e-05
CASC3	S+	2.26439098567275	0.00544012669795538
COPG1	S+	2.5686273429863	0.00270005528726369
MTF2	O+	2.96852500379357	0.00107516469776405
DLGAP4	S+	2.27803899683183	0.00527182521721221
ZNF507	O+	2.10936723115669	0.00777378936197485
AAK1	O+	2.63800598722389	0.00230141008973749
NLRP1	S+	1.9863031855523	0.010320406757497
FASTKD2	O+	2.32824365761825	0.00469630552027096
PPP6R1	S+	2.89658983961492	0.00126884963879754
MLXIP	S+	2.73696527799373	0.00183246092245092
MON1B	S+	3.51699089975955	0.000304094874528587
ABLIM3	S+	2.3668986170254	0.00429636710710003
KHDC4	O+	2.04469981243595	0.00902194525677402
ZBTB1	O+	2.46925024205836	0.0033942963564318
RPH3A	S+	2.15430044073586	0.0070097020621715
DENND3	S+	3.88913586025908	0.000129081540491139
RUFY3	O+	1.99884498366464	0.0100266306306556
SBNO2	S+	2.90262495418033	0.0012513391888835
RALY	S+	2.2299332944474	0.00588934105867299
NCBP2	O+	3.22076270940938	0.000601502297609515
MAPRE3	S+	2.2197983090646	0.0060283948608708
SIRT2	S+	2.9298484453958	0.00117530762739893
SCAP	S+	2.63956037172135	0.00229318782989752
TCF25	S+	2.48429662881357	0.00327871276246967
ACIN1	S+	2.86892286596247	0.00135231272299862
GOLGA8A	O+	2.69346760615677	0.00202550068243683
RBM34	O+	2.85687839751636	0.00139034187253323
KDM4B	S+	3.70875006029613	0.000195546451637454
MAST3	S+	2.73872161984482	0.00182506518328836
DOP1A	O+	2.63288238857036	0.00232872181419108
WDTC1	S+	5.28765985883228	5.15632331772058e-06
TNIK	O+	3.6918530422571	0.000203304484177389
ZSWIM8	S+	3.43340192977535	0.000368636276068807
CLASP2	O+	2.1616894370299	0.00689144926111863
CAMTA2	S+	4.19670542759275	6.35762009045549e-05
PLXND1	S+	2.31649900102271	0.00482504089928915
ATG2A	S+	2.27451624781548	0.00531476115562106
KDM6B	S+	4.11958998296366	7.59294085622287e-05
DCUN1D4	O+	2.14488044918264	0.00716340574392132
ZC3H3	S+	3.48732428039664	0.000325593495019278
FCHO1	S+	4.05164864370323	8.8787403630077e-05
CIC	S+	2.59750471615202	0.00252636027537435
WDR43	O+	3.4171420060992	0.000382699587313698
GGA3	S+	2.56525991395052	0.00272107232966736
MPRIP	O+	2.34413822665651	0.00452753455215529
STAB1	S+	2.94470340508979	0.00113578621905009
CEP68	O+	2.07435991007755	0.0084263615587911
ATG4B	S+	2.69529293522602	0.00201700541788404
MDN1	O+	3.28196344106164	0.000522440166196011
ARL6IP1	O+	2.34622077683164	0.00450587586756795
ACSBG1	S+	2.79637131014366	0.00159819103382092
PLEKHM2	S+	3.56378408407446	0.000273033487179892
JMJD6	S+	2.25805688302391	0.00552005134015618
XPO6	S+	5.30129993544118	4.99689316910491e-06
NBEAL2	S+	3.07450672751348	0.000842351342748762
RRP12	S+	3.26609720428615	0.000541879592719311
VPS13A	O+	2.70241781944059	0.00198418508415618
ANKRD12	O+	2.44290618367822	0.00360656543656939
KAZN	S+	2.30752678555195	0.00492575962291422
DDHD2	O+	2.57768792884095	0.00264430819639505
TSPYL4	O+	3.68362210832944	0.000207194342008066
TASOR	O+	2.28520645969134	0.00518553464669953
IQCE	S+	2.10055355716093	0.00793316419026955
MGRN1	S+	4.00187269213165	9.95697250479795e-05
NEMP1	O+	2.6510260361201	0.0022334383233362
FKBP15	S+	2.10770527693306	0.0078035950229453
SIN3B	S+	2.38014123893967	0.00416733833471048
KIAA0930	S+	2.43455156994924	0.00367661733089029
SLC9A8	S+	3.71057209599925	0.000194727776103262
VPS39	S+	3.02679422262326	0.000940168675691716
SUN1	O+	2.48155603041634	0.00329946837139092
USP24	O+	3.20748124700131	0.000620181422742157
PPP1R13B	N+	2.03875980265684	0.00914618954323946
ICE1	O+	2.48070712858175	0.00330592404627267
SRGAP2	S+	2.84590309060837	0.00142592574219853
SMG5	S+	2.15134876878003	0.00705750559668895
MAU2	S+	3.34504746900257	0.000451806558578622
NCSTN	S+	8.21754866016124	6.0597030128874e-09
ECPAS	O+	2.90703260798907	0.00123870357786736
PIP5K1C	S+	3.14029320598094	0.000723947035441422
PPWD1	O+	2.62357304349399	0.00237917811604797
CTDNEP1	S+	2.67803423629888	0.00209877442653433
FRAT2	S+	3.75585931685793	0.000175444873698747
EXOSC2	O+	2.32173556728666	0.00476721163876675
COTL1	S+	7.08050025117921	8.30806238195425e-08
SIRT5	O+	3.59686768024299	0.000253006873404368
CBX7	S+	2.17328454251827	0.00670989087992559
HAAO	S+	3.38480995565102	0.000412277889666033
KCTD2	S+	3.35516793256247	0.000441399734335391
MTREX	O+	3.19398810158608	0.00063975236260873
CABIN1	S+	3.41321397999179	0.000386176658175675
SRRM2	S+	2.12163875091369	0.00755720579783122
PIK3R5	S+	2.32693160495941	0.00471051504290825
ATP6V0A2	O+	3.17383125976892	0.000670144936109287
PSD4	S+	2.74915993807283	0.0017817224898487
WBP2	S+	6.20106683989239	6.2940930645285e-07
DDAH2	S+	2.88715281877085	0.00129672290214411
PADI4	S+	2.70521529635188	0.00197144517320401
KLHDC2	O+	2.81432433204916	0.0015334713553818
CARHSP1	S+	2.56617909300596	0.00271531930301284
DAPK2	S+	3.28621636308856	0.000517349027337636
CD2AP	O+	2.44457446001181	0.0035927379379828
SH3BP1	S+	2.43257252526829	0.00369340960892022
SNHG1	O+	3.16052905236242	0.000690988703798668
PPP1R15A	S+	8.3767099889401	4.20039382217769e-09
PLD3	S+	3.01216224690387	0.000972383885639353
PISD	S+	3.42296858448887	0.000377599504310427
IL17RA	S+	4.31673719273373	4.82239529892682e-05
TFIP11	S+	3.00399150390581	0.00099085132870772
TBC1D22A	S+	4.04699094290075	8.97447510341615e-05
PGLS	S+	3.26376695413162	0.000544794915698932
BRI3	S+	4.76949852760141	1.70020571787921e-05
TNFAIP8	O+	3.57127207675238	0.000268366265826601
TMEM184B	S+	3.92542883872711	0.00011873292348021
YIPF3	S+	5.25074350641286	5.61379427886871e-06
ZNF345	O+	3.00821833458094	0.000981254509040754
BRMS1	S+	3.30141377276584	0.000499558355447958
PRKD2	S+	2.37158469693055	0.00425025809384951
NEPRO	O+	3.49510100924375	0.000319815118957157
POT1	O+	2.37556562639788	0.00421147642171391
THUMPD3	O+	2.45215115255182	0.00353060268740581
ZDHHC5	S+	2.55688538242841	0.00277405212676667
ATL3	O+	2.54231556527358	0.00286869538488369
ZNF385A	S+	4.19624354001706	6.36438524162783e-05
PNKD	S+	3.94976923225161	0.000112261481112208
DHRS7B	S+	2.93451135768869	0.00116275614215516
NGDN	O+	2.23235733922183	0.00585656086063268
TBC1D10B	S+	5.78327945685502	1.64710218436027e-06
RNF167	S+	4.55233636631186	2.80326163700731e-05
LRP10	S+	5.70114478049472	1.99000981999746e-06
PLEKHG3	S+	3.11800690536816	0.000762066892914757
SIPA1L1	S+	2.5585613385194	0.00276336760141416
SS18L1	O+	3.37181020076179	0.000424805175521661
POLDIP2	S+	3.04802891943425	0.000895305145680022
GGA1	S+	2.45318910432034	0.00352217472020414
CCDC9	S+	2.80298093611327	0.00157405195788299
EDRF1	O+	3.31782342726992	0.000481034884847386
SZRD1	S+	2.55073392099679	0.00281362412425598
WIPI2	S+	3.66231618164839	0.000217612490008318
CCDC69	S+	2.81291648992828	0.00153845043903034
FGFR1OP2	O+	2.8791388420654	0.00132087328920796
TRPC4AP	S+	4.52029087331917	3.017929753013e-05
SERBP1	O+	2.20042452964644	0.00630340875163967
ZNF337	O+	3.21922372351426	0.0006036375899342
GIMAP2	O+	6.93014798841072	1.17449726985948e-07
MTG2	S+	5.41750634718918	3.82378665174805e-06
INTS1	S+	2.02391895097439	0.00946413766779273
KLHL3	O+	2.53927745369557	0.0028888337302467
BLOC1S6	O+	2.15473461157807	0.0070026978573965
FBXO3	O+	2.72966002932766	0.00186354537039184
HIBCH	O+	2.73398910849344	0.00184506169020146
TINF2	S+	2.18653909583354	0.00650820020419518
GBGT1	S+	2.84022213773465	0.00144470063030749
GNL3	O+	3.45513859012856	0.000350639961427929
PTPN18	S+	3.84753322674648	0.000142058352353478
NARF	S+	2.80274368749606	0.00157491207397325
RANBP6	O+	2.33178403322432	0.00465817678626806
