Database	ID	Final Term	Gene Ratio	Fold Enrichment	p value	adjust p value	-Log(Adj P)	Count	Gene IDs
BP	GO:0051051	BP Negative regulation of transport	0.0408653846153846	1.69179752351965	0.000109464685240519	0.0037010936366007	2.43166992724086	51	AKT1/AKT2/ARHGAP1/TSPO/CALM3/CNN2/CSK/DLG4/PTK2B/GNAI2/GNAZ/FFAR2/GSK3A/ITGB3/KCNQ1/LGALS9/LRPAP1/MMP9/CCN3/OAZ2/RAC1/SPI1/TGFB1/THBS1/TNFRSF1A/TNFRSF1B/NR1H2/RAB7A/DYSF/UNC119/NHERF1/PPM1F/PPIF/LILRB2/OS9/WWP2/CORO1A/PACSIN2/CD300A/PNKD/SIRT6/INPP5K/NECAB2/RHBDF2/RIN3/MIDN/LRSAM1/SLC43A2/SIRPA/CD300LF/ANKRD13D
BP	GO:0060249	BP Anatomical structure homeostasis	0.0272435897435897	1.9235980022023	0.000125258260300092	0.00408861167019806	2.38842413608272	34	ACTB/ACTG1/ADAM8/ALPL/BAX/TPP1/CSF1R/CSK/PTK2B/FOSL2/INPP5D/ITGB3/MTF1/PECAM1/RAC2/SPP1/SRF/SYK/CLDN5/TUBA1A/RAB7A/BAP1/TJP2/RAB3D/PLEKHM1/TCIRG1/CORO1A/F11R/DEF8/GPR137/TP53INP2/LRRK1/ESAM/CHMP4B
BP	GO:0090066	BP Regulation of anatomical structure size	0.0456730769230769	1.62740384615385	0.00013268091448543	0.00422671096210448	2.37399744979459	57	ACTA2/ADCY6/ADD1/RHOA/CAPG/CAPZB/AP2M1/CLN3/DNM1/DNM2/E2F4/ECE1/CTTN/PTK2B/FLII/GRB2/GSN/HCK/HCLS1/HRH2/PFN1/PRKCD/RAC1/SPP1/SRF/TBXA2R/TBXAS1/VASP/VAV1/ULK1/NRP1/PLOD3/NHERF1/IST1/WDR1/CDC42EP2/SEMA4D/TRIOBP/CDC42EP1/CORO1A/TWF2/WDTC1/COTL1/SH3BP1/PYCARD/TRPM4/SSH3/SLC12A9/PREX1/GBA2/KXD1/RIN3/FCHSD1/ESAM/MYADM/LAMTOR4/BORCS8
BP	GO:0050867	BP Positive regulation of cell activation	0.0440705128205128	1.63615332919768	0.000149846009428534	0.00468172724329921	2.32959389183133	55	ACTA2/ACTB/ADAM8/AGER/AKT1/RHOA/CDKN1A/CEBPA/CSK/FLOT2/GP1BA/GP9/HLA-DRB1/HLA-E/HLX/IL4R/IL16/INPP5D/LGALS9/MYD88/PTPN6/RARA/RPS6KA1/SELP/SMARCD2/SMARCD3/SPI1/STAT6/SYK/TGFB1/THBS1/TYK2/TYROBP/VAV1/TNFSF13/AP3D1/SART1/LILRB2/SIRPB1/KAT5/TNFSF13B/LILRB4/LILRA2/CORO1A/FCHO1/PYCARD/ZBTB7B/VSIR/NFKBID/NLRP3/SIRPA/PIK3R6/CCDC88B/LILRA5/PEAR1
BP	GO:0031589	BP Cell-substrate adhesion	0.0352564102564103	1.74148508858809	0.000162301017133921	0.00497631136793832	2.30309245364946	44	ACTG1/ACTN4/ACTN1/RHOA/CD63/DAPK3/DUSP3/CTTN/PTK2B/ILK/ITGA2B/ITGA5/ITGAM/ITGAX/ITGB2/ITGB3/ITGB4/ITGB5/P4HB/PXN/RAC1/RAC2/SLC9A1/SRF/THBS1/THBS3/TLN1/VWF/ZYX/ADAM15/NRP1/PPM1F/BCL2L11/TRIOBP/CORO1A/SRGAP2/POLDIP2/PARVB/PREX1/PARVG/MICALL2/FERMT3/MYADM/UNC13D
BP	GO:0140632	BP Canonical inflammasome complex assembly	0.00881410256410256	3.38138354700855	0.000180558514319879	0.00529818589738437	2.27587280768623	11	MEFV/MYD88/PLCG2/NLRP1/SIRT2/ZDHHC5/PYCARD/CPTP/ZDHHC12/NLRP3/NLRP6
BP	GO:0032930	BP Positive regulation of superoxide anion generation	0.00641025641025641	4.33974358974359	0.000184871998538957	0.00532536467774969	2.27365064664764	8	GNAI2/GSTP1/ITGAM/ITGB2/PRKCD/SYK/TGFB1/TYROBP
BP	GO:1902107	BP Positive regulation of leukocyte differentiation	0.0256410256410256	1.92877492877493	0.000185743125814002	0.00532536467774969	2.27365064664764	32	ACTB/ADAM8/AGER/RHOA/CCR1/FES/FOS/HCLS1/HLA-DRB1/HLX/IL4R/INPP5D/LGALS9/PF4/RARA/SMARCD2/SMARCD3/SPI1/SYK/TGFB1/TYROBP/AP3D1/SART1/LILRB2/KAT5/LILRB4/ACIN1/ZBTB7B/VSIR/NFKBID/NLRP3/PIK3R6
BP	GO:0071222	BP Cellular response to lipopolysaccharide	0.0272435897435897	1.87752379855673	0.000204523162665674	0.00572899939558906	2.24192122356857	34	AKT1/RHOA/TSPO/CD14/SCARB1/CD68/GSTP1/HCK/MMP9/MYD88/NFKBIB/PF4/PLCG2/MAPK3/MAP2K3/MAP2K7/PTAFR/RARA/UPF1/TBXA2R/TNFRSF1B/ZFP36/LITAF/HDAC5/LILRB2/TNIP1/ARID5A/LILRA2/SBNO2/PYCARD/PAF1/NLRP3/CMPK2/SIRPA
BP	GO:0007034	BP Vacuolar transport	0.0248397435897436	1.93162573631324	0.000226209736623729	0.00619408009159582	2.20802318336521	31	CLU/CLN3/GAK/GRN/HSPA1A/LAMP1/CHMP1A/PSAP/VCP/LAPTM5/RAB7A/SQSTM1/AP3D1/ATP6V0D1/HGS/PLEKHM1/MON1B/DENND3/GGA3/MGRN1/VPS39/CHMP2A/UBAP1/VPS37C/VPS18/VPS37B/FHIP1B/VPS25/MVB12A/CHMP4B/TPCN2
BP	GO:0097300	BP Programmed necrotic cell death	0.0112179487179487	2.80668199554069	0.000244644879081414	0.00658784055603764	2.18125692050274	14	BAX/TSPO/ITPK1/NINJ1/PYGL/ARHGEF2/SPATA2/PPIF/RBCK1/ADPRS/RNF31/ATG9A/ZBP1/NLRP6
BP	GO:0034341	BP Response to type ii interferon	0.0184294871794872	2.16433640763998	0.000256191158384571	0.00679206434856447	2.16799820820373	23	ACTG1/DAPK3/GAPDH/GSN/HCK/IRF1/LGALS9/MEFV/RAF1/SLC11A1/TRIM21/STX4/TYK2/NR1H2/ZYX/CDC42EP2/IFITM2/PARP14/RAB20/CXCL16/SIRPA/GBP6/RAB43
BP	GO:0033280	BP Response to vitamin d	0.00721153846153846	3.77261800699301	0.000269265209082961	0.00701817448700722	2.15377583848562	9	ALPL/CDKN2D/FES/RXRA/SPP1/TGFB1/VDR/TRIM25/TPCN2
BP	GO:0001909	BP Leukocyte mediated cytotoxicity	0.0216346153846154	2.00800635856079	0.000291989203082875	0.00749029145171545	2.125501283314	27	AGER/ARRB2/AZU1/GRB2/HLA-B/HLA-C/HLA-DRB1/HLA-E/ITGAM/LAMP1/LGALS9/MYD88/PTPN6/PVR/SPI1/STXBP2/TGFB1/TYROBP/VAV1/TUBB4B/CORO1A/PLEKHM2/TREM1/RNF19B/PIK3R6/NLRP6/UNC13D
BP	GO:0001906	BP Cell killing	0.0272435897435897	1.83360511321038	0.000326019490394172	0.00814881536503176	2.08890552228141	34	AGER/ARRB2/AZU1/GAPDH/GRB2/HLA-B/HLA-C/HLA-DRB1/HLA-E/ITGAM/LAMP1/LGALS9/MYD88/NINJ1/PF4/PTPN6/PVR/SPI1/STXBP2/SYK/TGFB1/TYROBP/VAV1/PGLYRP1/TUBB4B/CORO1A/PLEKHM2/TOR2A/TREM1/H2BC12/RNF19B/PIK3R6/NLRP6/UNC13D
BP	GO:0006911	BP Phagocytosis, engulfment	0.00961538461538462	2.99090436590437	0.000349905858346313	0.00865706169329912	2.06262948753482	12	GSN/ITGAM/ITGB2/MYH9/PLCG2/THBS1/MARCO/ELMO1/ARHGAP25/CD300A/SH3BP1/XKR8
BP	GO:0034109	BP Homotypic cell-cell adhesion	0.0144230769230769	2.37135989010989	0.000359316322365561	0.00880054148346604	2.05549060557181	18	ACTB/ACTG1/ALOX12/ILK/ITGB3/MYH9/PLAUR/PRKCD/PTPN6/SYK/TLN1/TJP2/MYL9/F11R/GP6/FERMT3/EMILIN2/PEAR1
BP	GO:0006885	BP Regulation of ph	0.0144230769230769	2.33796045503792	0.000433397294525761	0.0101070737488926	1.995374565345	18	ATP6V0B/ATP6V0A1/CLN3/GRN/LAMP1/MAPK3/SLC9A1/SLC11A1/RAB7A/ATP6V0D1/ATP6V1F/TCIRG1/SLC9A8/CLN6/RAB20/SPNS1/TPCN2/RNASEK
BP	GO:0043303	BP Mast cell degranulation	0.00961538461538462	2.9121963562753	0.000461538701916044	0.0106110360053717	1.97424221181487	12	FES/FGR/IL4R/LGALS9/PIK3CD/RAC2/STXBP2/SYK/LAT2/GAB2/CD300A/UNC13D
BP	GO:0034103	BP Regulation of tissue remodeling	0.0112179487179487	2.63484432234432	0.000504675002205651	0.0114629287798782	1.94070440589098	14	ADAM8/AGER/CSF1R/CSK/CST3/INPP5D/ITGB3/SPP1/SYK/TGFB1/PLEKHM1/DEF8/GPR137/TMBIM1
BP	GO:0051014	BP Actin filament severing	0.00560897435897436	4.30357905982906	0.000507924887468927	0.0114629287798782	1.94070440589098	7	FMNL1/CAPG/CFL1/FLII/GSN/MYH9/SRGAP2
BP	GO:0090208	BP Positive regulation of triglyceride metabolic process	0.00560897435897436	4.30357905982906	0.000507924887468927	0.0114629287798782	1.94070440589098	7	SCARB1/NR1H2/KAT5/CTDNEP1/PNPLA2/SLC27A1/PLIN5
BP	GO:0006869	BP Lipid transport	0.0384615384615385	1.61552498596294	0.000518687583619209	0.0116501533758526	1.93366835705444	48	AKT1/AKT2/TSPO/SCARB1/CLU/CLN3/COMT/GPS2/HDLBP/ITGB3/KCNQ1/FURIN/PITPNA/PRKCD/PSAP/RXRA/SPP1/SURF4/SYK/THBS1/NR1H2/SLC25A11/ABCC3/PITPNM1/OSBPL2/LPCAT3/STARD10/STARD3/SLC27A3/ATG2A/ZDHHC5/LRP10/CIDEB/SLCO3A1/SLC43A3/LAMTOR1/XKR8/APOBR/RETN/GRAMD1A/ATG9A/SLC66A2/CPTP/EEPD1/SPNS1/SPNS2/TPCN2/SLC27A1
BP	GO:0045017	BP Glycerolipid biosynthetic process	0.0288461538461538	1.75656288156288	0.000521611130982846	0.0116620763872036	1.93322411825434	36	SCARB1/CLN3/IMPA2/INPP5D/INPPL1/PIK3CD/PI4KB/PLCG2/PLD2/NR1H2/DGAT1/MTMR3/PGS1/PITPNM1/IP6K1/LPCAT3/CDIPT/KAT5/AGPAT1/AGPAT2/PIP5K1C/CTDNEP1/PISD/DHRS7B/INPP5K/PI4K2A/PNPLA2/SLC44A2/TTC7A/ABHD4/MTMR14/MBOAT7/DGAT2/TTC7B/SLC27A1/PLIN5
BP	GO:0097191	BP Extrinsic apoptotic signaling pathway	0.0272435897435897	1.78151405885781	0.000565634607930234	0.0125313776320544	1.90200118238883	34	AKT1/BAX/CTTN/MKNK2/GRINA/GSK3A/GSTP1/HMOX1/HSPA1A/LMNA/LTBR/PF4/PPP1CA/PPP2R1A/RAF1/SPI1/STX4/TGFB1/THBS1/TNFRSF1A/TNFRSF1B/TNFRSF10C/NRP1/ARHGEF2/DEDD/BCL2L11/PSME3/RBCK1/GABARAP/PYCARD/TMBIM1/ITPRIP/DEDD2/PELI3
BP	GO:0071375	BP Cellular response to peptide hormone stimulus	0.032051282051282	1.69210185838626	0.000578766519853188	0.0127642896731423	1.89400334847573	40	ADCY6/AKT1/AKT2/CSK/CTSD/FBP1/FOS/FUT7/GNAI2/GRB2/GSK3A/ITGB3/RAB8A/PKM/PRKACA/PRKCD/MAPK3/PXN/RAF1/RPS6KB2/SLC9A1/SP1/STAT3/STAT5A/STAT6/TGFB1/TSC2/TYK2/USF1/SOCS3/ZNF592/HDAC5/SH2B2/WDTC1/ZBTB7B/INPP5K/ZDHHC7/AGTRAP/NDEL1/SLC27A1
BP	GO:0045730	BP Respiratory burst	0.00881410256410256	2.98357371794872	0.000628777777292144	0.013630855575579	1.86547688370375	11	CYBA/GRN/HCK/NCF2/NCF4/PIK3CD/RAC1/RAC2/SLC11A1/CYBC1/NCF1
BP	GO:0002090	BP Regulation of receptor internalization	0.0112179487179487	2.58214743589744	0.000632042133787619	0.013630855575579	1.86547688370375	14	ARF1/ARRB1/ARRB2/CD63/AP2M1/DLG4/ITGB3/LRPAP1/PLCG2/SYK/FLOT1/NECAB2/RIN3/ANKRD13D
BP	GO:0034329	BP Cell junction assembly	0.0384615384615385	1.59802832546515	0.000665589349130792	0.0141047064681021	1.85063594748167	48	ACTB/ACTG1/ACTN1/RHOA/RHOG/DAPK3/DUSP3/CTTN/PTK2B/GPM6A/ITGA5/ITGB3/ITGB4/PECAM1/PLXNA2/PRKACA/NECTIN1/RAC1/SLC9A1/SRF/THBS1/TLN1/CLDN5/NRP1/UBE2M/CLDN9/PPM1F/ELMO1/WDR1/FLOT1/SEMA4D/PLXND1/SRGAP2/PIP5K1C/SH3BP1/POLDIP2/DBNL/F11R/HDAC7/LRFN1/LRRC4/SEMA4A/MICALL2/NTNG2/PPP1R9B/ZDHHC12/ESAM/GPBAR1
BP	GO:1900015	BP Regulation of cytokine production involved in inflammatory response	0.0104166666666667	2.66412037037037	0.00070721957142544	0.0146871344545675	1.83306292932647	13	ALOX5/EXTL3/MEFV/MYD88/STAT3/BAP1/LILRB4/PLD3/IL17RA/PYCARD/GPSM3/CUEDC2/SIRPA
BP	GO:0090594	BP Inflammatory response to wounding	0.00641025641025641	3.68878205128205	0.00071115382258472	0.0146871344545675	1.83306292932647	8	AGER/ALOX5/EXTL3/GRN/HMOX1/PTPN6/STAT3/TGFB1
BP	GO:0140888	BP Interferon-mediated signaling pathway	0.015224358974359	2.19021434294872	0.000732302821271799	0.0150601010585601	1.82217211385725	19	ADAR/HCK/IL10RB/IRF1/IRF7/MYD88/OAS1/OAS2/PTPN6/RAF1/TYK2/NR1H2/ISG15/TBKBP1/IFITM2/TREX1/PARP14/ZBP1/RNF185
BP	GO:0019882	BP Antigen processing and presentation	0.0176282051282051	2.04932336182336	0.000769488657380708	0.0156270321503065	1.80612349435008	22	CD68/CTSD/DNM2/FCER1G/GBA1/HLA-B/HLA-C/HLA-DRB1/HLA-E/RELB/SLC11A1/TAPBP/THBS1/AP3D1/LILRB2/IFI30/RAB35/TREX1/PYCARD/TAPBPL/WDFY4/RAB34
BP	GO:0042327	BP Positive regulation of phosphorylation	0.0424679487179487	1.54672032213567	0.000793446029836404	0.0159803964852175	1.79641244972753	53	AGER/AKT1/RHOA/ARRB1/ARRB2/CALM3/CCND3/CDKN1A/CSF1R/CSNK1D/DVL3/MARK2/PTK2B/HCLS1/HLA-DRB1/ITGA5/ITGB3/LIMK2/MAP3K11/MMP9/PAK1/PECAM1/PLAUR/PLCG2/PRKCD/MAP2K2/MAP2K3/MAP2K7/MAP4K2/RAC1/RAF1/RALB/SYK/TGFB1/THBS1/AXIN1/NRP1/HDAC3/UNC119/ARHGEF2/DHX34/FLOT1/SEMA4D/CAMKK2/MAPRE3/PIK3R5/SLCO3A1/PARP14/LRRK1/PSRC1/STRADA/PIK3R6/LILRA5
BP	GO:0033238	BP Regulation of amine metabolic process	0.00560897435897436	4.03460536858974	0.000818879864883714	0.0164247755614947	1.78450055620169	7	ALDH2/CLN3/ITGAM/ITGB2/SLC7A7/BCKDK/PNKD
BP	GO:0010867	BP Positive regulation of triglyceride biosynthetic process	0.00480769230769231	4.61097756410256	0.00083255679554237	0.0164267957718546	1.78444714224448	6	SCARB1/NR1H2/KAT5/CTDNEP1/SLC27A1/PLIN5
BP	GO:0072659	BP Protein localization to plasma membrane	0.032051282051282	1.66161353661354	0.000838350861870367	0.0164267957718546	1.78444714224448	40	ACTB/AKT1/AKT2/RHOG/CAMK2G/AP2M1/CLN3/CSK/FLOT2/GAK/RAB8A/STX4/TGFB1/TNFRSF1A/RAB7A/SQSTM1/NHERF1/FLOT1/EHD1/GGA3/ZDHHC5/GGA1/F11R/SIRT6/INPP5K/ZDHHC7/PACS1/TTC7A/TMBIM1/GORASP1/RHBDF2/FRMD8/RAB34/PRAM1/PPP1R9B/TMEM88/TTC7B/RILPL2/TSPAN33/RILPL1
BP	GO:1903900	BP Regulation of viral life cycle	0.0200320512820513	1.93738553113553	0.00084221024806025	0.0164267957718546	1.78444714224448	25	ADAR/CSNK2B/FCN1/GSN/HLA-DRB1/LGALS9/OAS1/OAS2/P4HB/FURIN/TRIM21/TRIM25/ISG15/N4BP1/SETDB1/TNIP1/IFITM2/LAMP3/INPP5K/ZNFX1/VPS37B/TRIM11/TRIM8/APOBEC3A/CLEC4G
BP	GO:0097242	BP Amyloid-beta clearance	0.00801282051282051	3.07398504273504	0.000849313199529617	0.0164267957718546	1.78444714224448	10	C5AR1/CLU/ITGAM/ITGB2/LRPAP1/SRF/SYK/TYROBP/MARCO/RAB11B
BP	GO:0051209	BP Release of sequestered calcium ion into cytosol	0.015224358974359	2.16317465970244	0.000861374795933073	0.0165942322346948	1.78004283629237	19	BAX/CALM3/CYBA/DIAPH1/PTK2B/FKBP1A/GP1BA/GP9/ITGB3/PLCB2/PLCG2/PRKACA/PTPN6/TGFB1/TRPM2/CORO1A/SELENON/SLC8B1/TPCN2
BP	GO:0002228	BP Natural killer cell mediated immunity	0.0136217948717949	2.27207590115199	0.000880528446639064	0.0168301790153678	1.77391126459619	17	ARRB2/GRB2/HLA-B/HLA-E/LAMP1/LGALS9/PTPN6/PVR/TGFB1/VAV1/TUBB4B/CORO1A/PLEKHM2/RASGRP4/RNF19B/PIK3R6/UNC13D
BP	GO:0034446	BP Substrate adhesion-dependent cell spreading	0.0136217948717949	2.23961767399267	0.00104770969404754	0.0192699511275009	1.71511938680192	17	ACTN4/RHOA/ILK/ITGB3/P4HB/PXN/RAC1/NRP1/TRIOBP/SRGAP2/PARVB/PREX1/PARVG/MICALL2/FERMT3/MYADM/UNC13D
BP	GO:0010720	BP Positive regulation of cell development	0.0408653846153846	1.54203184110971	0.00105840298167054	0.0193934441077528	1.71234505713236	51	ACTB/ADAM8/ADD1/AGER/RHOA/TSPO/CCR1/CUX1/DBN1/FES/FOS/HCLS1/HLA-DRB1/HLX/IL4R/INPP5D/LGALS9/PF4/PLXNA2/MAP2K2/RARA/SMARCD2/SMARCD3/SPI1/SPINT1/SRF/SYK/TGFB1/CLDN5/TNFRSF1B/TYROBP/NRP1/AP3D1/SART1/FXR2/IST1/LILRB2/SEMA4D/KAT5/RGS14/LILRB4/TWF2/SIRT2/ACIN1/PLXND1/F11R/ZBTB7B/VSIR/NFKBID/NLRP3/PIK3R6
BP	GO:0007565	BP Female pregnancy	0.0168269230769231	2.03853744939271	0.00107845686607508	0.0196134282285445	1.70744648942181	21	AKT1/ARHGDIB/FOS/FOSB/FUT7/H3-3A/H3-3B/ITGA5/ITGB3/ITGB4/JUNB/LGALS9/MMP9/RARA/SLC19A1/SPP1/TGFB1/VDR/DEDD/INTS1/EPN1
BP	GO:0097006	BP Regulation of plasma lipoprotein particle levels	0.0104166666666667	2.55075354609929	0.00110942567410566	0.0200271879095963	1.69838002729568	13	SCARB1/CSK/HMOX1/LRPAP1/FURIN/PCSK6/PRKACA/NR1H2/DGAT1/LPCAT3/EHD1/CIDEB/DGAT2
BP	GO:0071396	BP Cellular response to lipid	0.0536858974358974	1.44700466882844	0.00112564220589216	0.0201892675917271	1.69487943571911	67	ADCY6/AKT1/RHOA/TSPO/CASP9/CD14/SCARB1/CD68/PTK2B/FBP1/FES/FOS/GNB1/FFAR2/GSK3A/GSTP1/HCK/HSPA1A/MMP9/MYD88/NFKBIB/PAK1/PF4/PLCG2/PRKCD/MAPK3/MAP2K3/MAP2K7/PTAFR/RARA/UPF1/RXRA/SAFB/SPP1/SYK/TBXA2R/TGFB1/TNFRSF1B/UBE2L3/VDR/ZFP36/ADAM15/LITAF/HDAC5/BCL2L11/LILRB2/TNIP1/TADA3/KAT5/ARID5A/LILRA2/TWF2/SBNO2/WBP2/PYCARD/PAF1/ZDHHC7/VPS18/GRAMD1A/CALCOCO1/DGAT2/PPP1R9B/NLRP3/CMPK2/SIRPA/GPBAR1/NCF1
BP	GO:0031669	BP Cellular response to nutrient levels	0.0288461538461538	1.6852303787583	0.00114817531405788	0.0204241112434967	1.68985683273645	36	CD68/CDKN1A/COMT/DAP/FES/FOS/GBA1/GLUL/PAK1/MAPK3/RALB/RXRA/SP1/SRF/TSC2/USF1/USF2/VDR/TFEB/ULK1/MTMR3/PLIN3/MICU1/KAT5/ATG7/GAS2L1/GABARAP/RNF167/WIPI2/LAMTOR1/WIPI1/ELAPOR1/RIPOR1/NUAK2/SESN2/MAP1LC3A
BP	GO:0034330	BP Cell junction organization	0.0576923076923077	1.42180036237852	0.00122155116898292	0.0214940086556778	1.66768258056778	72	ACTB/ACTG1/ACTN1/ADD1/AKT1/ARF1/RHOA/RHOG/C5AR1/CFL1/CLN3/CSF1R/CSK/DAPK3/DBN1/DCTN1/DLG4/DUSP3/CTTN/PTK2B/GPM6A/ITGA5/ITGAM/ITGB3/ITGB4/PECAM1/PFN1/PLXNA2/PRKACA/PTPRF/NECTIN1/RAC1/SLC9A1/SPARC/SRF/TGFB1/THBS1/TLN1/CLDN5/VCP/TUBA1A/NRP1/UBE2M/CLDN9/TJP2/PPM1F/ELMO1/WDR1/FLOT1/LILRB2/SEMA4D/DLGAP4/PLXND1/SRGAP2/PIP5K1C/SH3BP1/SIPA1L1/POLDIP2/DBNL/STRN4/F11R/HDAC7/LRFN1/LRRC4/SEMA4A/MICALL2/CCM2/NTNG2/PPP1R9B/ZDHHC12/ESAM/GPBAR1
BP	GO:0071216	BP Cellular response to biotic stimulus	0.0288461538461538	1.67671911421911	0.00126071301261223	0.0218062099478357	1.66141981088967	36	AKT1/RHOA/TSPO/CD14/SCARB1/CD68/CDA/GSTP1/HCK/MMP9/MYD88/NFKBIB/PF4/PLCG2/MAPK3/MAP2K3/MAP2K7/PTAFR/RARA/UPF1/SYK/TBXA2R/TNFRSF1B/ZFP36/LITAF/HDAC5/LILRB2/TNIP1/ARID5A/LILRA2/SBNO2/PYCARD/PAF1/NLRP3/CMPK2/SIRPA
BP	GO:0070661	BP Leukocyte proliferation	0.0360576923076923	1.57192416958042	0.00136700094459485	0.0232152007106456	1.63422755722076	45	AGER/BAX/CCND3/CDKN1A/CLU/CNN2/CSF1R/DOCK2/FOSL2/GBA1/GSTP1/HLA-DRB1/HLA-E/INPP5D/IRF1/JUNB/LGALS9/MYD88/PRKCD/MAPK3/PTPN6/RAC2/SLC11A1/STAT6/SYK/TGFB1/TNFRSF1B/TYK2/TYROBP/LST1/BAP1/LILRB2/TCIRG1/TNFSF13B/LILRB4/CORO1A/CD300A/NCSTN/PYCARD/ZBTB7B/ALKBH5/VSIR/RASSF5/CCDC88B/CLEC4G
BP	GO:0031579	BP Membrane raft organization	0.00641025641025641	3.35343822843823	0.00148122636904921	0.0243997550972443	1.61261453269607	8	CLN3/DOCK2/GSN/ILK/LRCH4/FLOT1/PACSIN2/MYADM
BP	GO:1903035	BP Negative regulation of response to wounding	0.0120192307692308	2.30548878205128	0.00148180703914327	0.0243997550972443	1.61261453269607	15	ALOX12/ALOX5/SERPING1/EXTL3/F12/GP1BA/PF4/PLAUR/PRKCD/PTPN6/SPP1/STAT3/THBS1/USF1/CERS2
BP	GO:0034113	BP Heterotypic cell-cell adhesion	0.00961538461538462	2.57356887298748	0.00156779515771308	0.0253868225870218	1.59539165199259	12	AGER/IL1RN/ITGA5/ITGAM/ITGAX/ITGB2/ITGB3/NINJ1/FLOT1/LILRB2/MYADM/SIRPA
BP	GO:0090148	BP Membrane fission	0.00961538461538462	2.57356887298748	0.00156779515771308	0.0253868225870218	1.59539165199259	12	DNM1/DNM2/CHMP1A/HGS/EXOC3/CHMP2A/UBAP1/VPS37C/VPS37B/VPS25/MVB12A/CHMP4B
BP	GO:0002040	BP Sprouting angiogenesis	0.0144230769230769	2.10120496592016	0.00166177582026599	0.0266430768025541	1.57441562330008	18	AKT1/ALOX5/RHOA/EPHB4/PTK2B/GLUL/HMOX1/ITGA5/PKM/SRF/TBXA2R/TGFB1/THBS1/NRP1/HDAC5/JMJD6/EPN1/HDAC7
BP	GO:0046847	BP Filopodium assembly	0.0104166666666667	2.44664115646259	0.00168655947826178	0.0268636957419866	1.57083423999417	13	CAPZB/CLN3/GPM6A/ITGB4/PRKCD/SRF/TRPM2/NRP1/SRGAP2/SH3BP1/PPP1R9B/FGD3/ARAP1
BP	GO:0018212	BP Peptidyl-tyrosine modification	0.0216346153846154	1.79131502490315	0.00184084957099466	0.0289429058355742	1.53845786834476	27	CSF1R/PTK2B/FES/FGR/HCK/HCLS1/ITGA5/ITGB2/ITGB3/PECAM1/PLCG2/PRKCD/MAPK3/PTPN6/SYK/TGFB1/TPST2/NRP1/UNC119/ARHGEF2/MVP/SEMA4D/LILRB4/PARP14/LRRK1/VPS25/LILRA5
BP	GO:0014044	BP Schwann cell development	0.00801282051282051	2.79453185703186	0.00193389172682273	0.029887356018919	1.52451250306654	10	AKT1/AKT2/GRB2/ILK/ITGB4/MAPK3/MAP2K2/RAF1/NDRG1/SIRT2
BP	GO:0030193	BP Regulation of blood coagulation	0.00961538461538462	2.51507867132867	0.00194667357267345	0.029887356018919	1.52451250306654	12	ALOX12/SERPING1/F12/GP1BA/PF4/PLAUR/PRKCD/ST3GAL4/TBXA2R/THBS1/USF1/EMILIN2
BP	GO:0007212	BP G protein-coupled dopamine receptor signaling pathway	0.00641025641025641	3.20763656633222	0.00205783022877118	0.031148647624319	1.50656080428717	8	ADCY6/ARRB2/GNA15/GNB1/GSK3A/NHERF1/NCSTN/KLF16
BP	GO:0042593	BP Glucose homeostasis	0.0248397435897436	1.70167029151404	0.0020889019364845	0.0313076082512834	1.50435010909804	31	AGER/AKT1/ALOX5/CEBPA/FOSL2/FFAR2/HK1/HK3/HLA-DRB1/OAS1/PRKACA/PYGL/RAF1/SRF/STAT3/STX4/TGFB1/USF1/USF2/RAB11B/KAT5/SIRT6/INPP5K/TRPM4/ADISSP/NADK/SLC8B1/TSC22D4/SESN2/CRTC2/NCF1
BP	GO:0050870	BP Positive regulation of t cell activation	0.0296474358974359	1.61712009357152	0.00211911996139146	0.0315859042563364	1.50050668540201	37	ACTB/ADAM8/AGER/AKT1/RHOA/CSK/FLOT2/HLA-DRB1/HLA-E/HLX/IL4R/LGALS9/PTPN6/RARA/SMARCD2/SMARCD3/SYK/TGFB1/TYK2/VAV1/AP3D1/SART1/LILRB2/SIRPB1/KAT5/TNFSF13B/LILRB4/CORO1A/FCHO1/PYCARD/ZBTB7B/VSIR/NFKBID/NLRP3/SIRPA/PIK3R6/CCDC88B
BP	GO:0051384	BP Response to glucocorticoid	0.0136217948717949	2.09030982905983	0.0023442041405627	0.0337427511696013	1.4718195106898	17	ALPL/CASP9/CDKN1A/COMT/FOS/FOSB/FOSL2/GBA1/GLB1/GSK3A/IL1RN/PTAFR/TGFB1/UBE2L3/ZFP36/BCL2L11/ACSBG1
BP	GO:0006067	BP Ethanol metabolic process	0.00400641025641026	4.61097756410256	0.00234690041987994	0.0337427511696013	1.4718195106898	5	ALDH2/ALDH3B1/SULT1A2/SULT1A1/ACSS2
BP	GO:0006068	BP Ethanol catabolic process	0.00400641025641026	4.61097756410256	0.00234690041987994	0.0337427511696013	1.4718195106898	5	ALDH2/ALDH3B1/SULT1A2/SULT1A1/ACSS2
BP	GO:0006497	BP Protein lipidation	0.00961538461538462	2.45918803418803	0.00239738411858182	0.0343672064528464	1.46385576816597	12	GBA1/GLUL/ULK1/ATG13/ATG7/ZDHHC5/WIPI2/WIPI1/ZDHHC7/ZDHHC18/ZDHHC12/ZDHHC19
