	Neu	OxA	SNs	x	y	r	angle	z	pvalue	col	lab
ZNF621	0.0371838741637038	0.598959964727724	-0.281390644078767	-0.121600786160775	0.762405991463517	0.772042516325615	99.062124310441	2.64867593976778	0.002245556880033	red	O+
RABL3	-0.0212272564493942	0.678430390871941	-0.288320288887941	-0.216282307441394	0.837230647797932	0.864715672417425	104.484587510042	2.5981881188619	0.00252238793904151	red	O+
LINC00877	-0.0891604655196541	0.0612791246771416	0.0158342085914925	-0.127717132153971	0.0393564518030242	0.133643541348464	162.87314721786	0.230886662102315	0.587642689723737	grey60	ns
C3orf33	-0.231466620335491	0.4095999510394	-0.0691200006963057	-0.401706595507038	0.414583639501581	0.577276175687368	134.096229441835	0.0521798058820687	0.886788789199009	grey60	ns
CCDC66	0.19566563285392	0.554739376155468	-0.338004829278283	0.0872983594153277	0.773139160986983	0.778052161367259	83.5577812678178	3.46433980505437	0.0003432892429717	purple	N+O+
TCAIM	0.0720040604447777	0.0934123668986397	-0.0756633904489025	0.0631295722199091	0.146423901027065	0.159453133179165	66.6770707680516	0.336238503253935	0.461064300477695	grey60	ns
ZNF852	-0.20822646753164	0.28426367697575	-0.0251273134541439	-0.337794649292443	0.267940457414316	0.43115810767049	141.578367567699	0.448571340829602	0.355982508580298	grey60	ns
KIF9-AS1	-0.239273147548271	0.235685557327705	0.0111494655989838	-0.362690659011616	0.194453959503546	0.4115298974569	151.802339356453	0.0424300645592608	0.906921996563693	grey60	ns
PDCL3P4	0.035106867844019	0.0394361551922273	-0.0342032048497039	0.0324903926727574	0.0637735565147411	0.0715729846140905	63.0027513535044	0.259016443345386	0.550786842007958	grey60	ns
SUMF1	-0.232107943320647	0.158029760566413	0.0418787181446924	-0.332062182676199	0.100589753413254	0.346963386620866	163.147156341649	0.151698922367805	0.705181771655523	grey60	ns
RPUSD3	0.319198330972418	-0.440809734355244	0.0407410842495515	0.519232656025264	-0.417035242124945	0.665973681354798	321.229403047198	1.39931110626076	0.0398739163773104	grey60	ns
PRRT3	-0.0651717608194051	0.0255679544382993	0.020032545240465	-0.0879720106587873	0.00479380498566657	0.0881025267832335	176.880900985489	0.014322787110311	0.967558456169149	grey60	ns
DPH3	-0.0280409901020397	0.436337075939015	-0.17852863816418	-0.156945208989457	0.532489328329426	0.555136634901236	106.422285102429	1.38633301651851	0.0410834572805591	grey60	ns
TPRG1	-0.137572654222935	0.113535370822861	0.0160793108649495	-0.20237999506684	0.0843994236762907	0.219273630699508	157.362183696811	0.0516013152487562	0.88797080012683	grey60	ns
DCAF4L1	-0.0640754274509504	0.378984326732119	-0.135996898585669	-0.185569141524176	0.445986823597242	0.483052950625889	112.591540269565	0.91804485057551	0.120768910787496	grey60	ns
CYP4V2	-0.0632949479498878	0.419351566422596	-0.154133114209998	-0.195904174056187	0.496652302109032	0.533893205241309	111.526722689598	1.16154117942774	0.068938022363433	grey60	ns
DOK7	0.0545880039410667	-0.220086947391025	0.0706360149603442	0.129313470156407	-0.251773470859752	0.283040375552073	297.18550320424	0.354130838590451	0.44245505517982	grey60	ns
RNF212	-0.31826052296646	-0.0339564255418997	0.167705878262338	-0.385135249326679	-0.174644678080165	0.422882872502124	204.392545041041	0.191268266468694	0.643771480925059	grey60	ns
GASK1B-AS1	-0.459913149200568	0.11292727637741	0.171070310010211	-0.601911942394379	-0.0503533441790987	0.604014441604663	184.781982112419	1.58085327365532	0.0262510528512552	grey60	ns
FAM13A-AS1	-0.364865300038063	-0.0516733373872623	0.197871612468673	-0.437964437578768	-0.216112265961354	0.488382391249559	206.263900123338	1.43867475812448	0.0364187673116079	grey60	ns
GPRIN3	0.0629645447640654	0.670414756869719	-0.325205474509435	-0.109640096416076	0.862232412896088	0.869175289910347	97.2467486202677	3.15352612156223	0.000702221105888563	red	O+
COX18	-0.154664023802856	0.422301854819742	-0.111574084695321	-0.310027908865067	0.462350126089329	0.556673102790196	123.843746301978	0.940698904456764	0.114630739876822	grey60	ns
FRYL	-0.23930248704976	0.706790259934929	-0.196122520587489	-0.49463635672348	0.781945405334057	0.92525874344192	122.316277930477	2.35063846208725	0.00446027399125377	grey60	ns
RNF175	0.0677421658656299	0.150052786956879	-0.098539465876534	0.0419855053254575	0.21528720613774	0.219343027662216	78.9646372252244	0.631824957711173	0.233439875156396	grey60	ns
SEPSECS-AS1	-0.169894691598163	0.230705680136234	-0.0199610472928236	-0.275267008019869	0.217083753837074	0.350567086139309	141.739636727813	0.343800724360851	0.453105439242234	grey60	ns
FAM200B	-0.355525911021326	0.450321399584529	-0.0274889785269633	-0.566942121550109	0.4137959256364	0.701890616307857	143.875291297447	1.49159333268531	0.032240863679037	grey60	ns
SH3PXD2B	-0.345012539546613	-0.389670526359835	0.33706105058071	-0.318707801657051	-0.629368007362837	0.705463501202534	243.142647266307	1.73323123699143	0.0184828425120829	grey60	ns
FAM153A	0.0562153689196944	0.456771481289285	-0.227962828848738	-0.0581889573005789	0.59299730742234	0.59584541733731	95.6043125177159	1.66604315231552	0.0215753002226608	grey60	ns
ARL10	-0.0199295651658083	0.590302719916463	-0.250167005483649	-0.189997422382215	0.727868133308229	0.752257296406948	104.629627840128	2.46649569735799	0.0034158933486293	red	O+
KIAA0825	-0.0310241271010022	0.395331457106407	-0.159054260118338	-0.149162725595037	0.480112114611886	0.502749600998386	107.259137163376	0.523094450857409	0.299851032863722	grey60	ns
DTWD2	0.259559016488097	0.232653968503743	-0.226956074055924	0.256710069264188	0.398033972691118	0.473636044952132	57.180204456242	1.53059842115577	0.0294714550971041	grey60	ns
RELL2	-0.149342977898071	0.001504625966721	0.0710225939657095	-0.185606587864286	-0.0602043263065977	0.195126539365239	197.971261139686	0.119709800582741	0.759084632671217	grey60	ns
RIMOC1	-0.331773149954485	0.476764636940398	-0.0505253282756287	-0.544892804286869	0.456646505037692	0.710938955696442	140.035365699548	0.946768371548335	0.113039864551079	grey60	ns
SREK1IP1	-0.1872661939314	0.647718564840801	-0.19510839544289	-0.413571278630356	0.729909558600094	0.838933350298897	119.536159628123	2.51442277469295	0.00305898414010701	red	O+
BASP1-AS1	-0.257487458476492	-0.000631460335532207	0.123871822616348	-0.3191076396169	-0.10782300589089	0.336831539884875	198.669552507847	0.726127927128311	0.187876332094212	grey60	ns
