Ensemble	OBB	AvgAcc
760	0.276785714285714	72.3214285714286
761	0.285714285714286	71.4285714285714
762	0.285714285714286	71.4285714285714
763	0.285714285714286	71.4285714285714
764	0.285714285714286	71.4285714285714
765	0.285714285714286	71.4285714285714
766	0.285714285714286	71.4285714285714
767	0.285714285714286	71.4285714285714
768	0.285714285714286	71.4285714285714
769	0.285714285714286	71.4285714285714
770	0.285714285714286	71.4285714285714
771	0.285714285714286	71.4285714285714
772	0.285714285714286	71.4285714285714
773	0.285714285714286	71.4285714285714
774	0.285714285714286	71.4285714285714
775	0.285714285714286	71.4285714285714
776	0.285714285714286	71.4285714285714
777	0.285714285714286	71.4285714285714
778	0.285714285714286	71.4285714285714
779	0.285714285714286	71.4285714285714
780	0.285714285714286	71.4285714285714
781	0.285714285714286	71.4285714285714
782	0.285714285714286	71.4285714285714
783	0.285714285714286	71.4285714285714
784	0.285714285714286	71.4285714285714
785	0.285714285714286	71.4285714285714
786	0.285714285714286	71.4285714285714
787	0.285714285714286	71.4285714285714
788	0.285714285714286	71.4285714285714
