Eta	MaxDepth	Gamma	ColsampleByTree	MinChildWeight	subsample	nrounds	Accuracy	Kappa	AccuracySD	KappaSD
0.1	6	1.5	0.2	10	1	10	0.782113525402092	0.0272121674213365	0.0611803311335374	0.090676099658367
0.1	6	1.5	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	6	1.5	0.6	1	1	10	0.775011481244329	0.195022835230835	0.0681832131649062	0.175584390636853
0.1	6	1.5	0.6	10	1	10	0.773562375318712	0.0748683268430984	0.0586266640102001	0.119678401724456
0.1	6	1.5	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	6	1.5	1	1	1	10	0.748133760642206	0.155402577333385	0.0641662743373161	0.160001778241164
0.1	6	1.5	1	10	1	10	0.768224484906029	0.0694768437096409	0.0636572114558444	0.127723667695984
0.1	6	1.5	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	6	0	0.2	1	1	10	0.777746326955786	0.147028535653228	0.0577499023120299	0.128317834178768
0.3	6	0	0.2	10	1	10	0.783524507492541	0.0615725376727228	0.0643221272373651	0.138905465623044
0.3	6	0	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	6	0	0.6	1	1	10	0.779787230821596	0.20041091104034	0.0638124391281572	0.191565680430235
0.3	6	0	0.6	10	1	10	0.778036831148367	0.0702249282638178	0.063813304762693	0.138641500074828
0.3	6	0	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	6	0	1	1	1	10	0.76925114726184	0.186125290447878	0.0617370919465587	0.177939104504712
0.3	6	0	1	10	1	10	0.775316947830998	0.0769237392227054	0.0639789837213197	0.149676843277649
0.3	6	0	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	6	1	0.2	1	1	10	0.787421384975284	0.180591529092872	0.0613534883388707	0.174917523781907
0.3	6	1	0.2	10	1	10	0.783206065882939	0.0530885960456067	0.0632744580077003	0.126160782157907
0.3	6	1	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	6	1	0.6	1	1	10	0.774317003976909	0.173065761532642	0.0606573980991908	0.165334618930515
0.3	6	1	0.6	10	1	10	0.777511119327561	0.0683504267164512	0.0636203599001193	0.147071414457504
0.3	6	1	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	6	1	1	1	1	10	0.774321842795736	0.192600509617959	0.0567719831415806	0.168085576955029
0.3	6	1	1	10	1	10	0.775316947830998	0.0769237392227054	0.0639789837213197	0.149676843277649
0.3	6	1	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	6	1.5	0.2	1	1	10	0.788536385609925	0.182466566923787	0.0610631342396703	0.186325718135785
0.3	6	1.5	0.2	10	1	10	0.780955779231967	0.0473764327484978	0.061332058988246	0.120411431564983
0.3	6	1.5	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	6	1.5	0.6	1	1	10	0.773572802597357	0.177214379845758	0.0583647359545805	0.163848240261757
0.3	6	1.5	0.6	10	1	10	0.775037316415901	0.0596987345768195	0.0613042077855945	0.128322530546124
0.3	6	1.5	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	6	1.5	1	1	1	10	0.773971519151421	0.188913926440033	0.0585384094292802	0.162778376094981
0.3	6	1.5	1	10	1	10	0.775316947830998	0.0769237392227054	0.0639789837213197	0.149676843277649
0.3	6	1.5	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	6	0	0.2	1	1	10	0.782517975823724	0.17330204802008	0.0550717828347377	0.178141476876598
0.5	6	0	0.2	10	1	10	0.77933631113256	0.0580208348177361	0.0593844260647694	0.112472547520192
0.5	6	0	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	6	0	0.6	1	1	10	0.780243092704176	0.217204913630113	0.0593636297517701	0.17937545436968
0.5	6	0	0.6	10	1	10	0.778184546525876	0.075604842901194	0.063552053973477	0.157842977884493
0.5	6	0	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	6	0	1	1	1	10	0.774973854282019	0.20568035122558	0.0613778413527972	0.172455397015073
0.5	6	0	1	10	1	10	0.776378022506178	0.0669825865403387	0.062843141378076	0.144821515345904
0.5	6	0	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	6	1	0.2	1	1	10	0.780086640750865	0.164715040924983	0.0648874428084278	0.162644100375352
0.5	6	1	0.2	10	1	10	0.772059417995235	0.0428474034119304	0.0585119087172553	0.11568147731103
0.5	6	1	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	6	1	0.6	1	1	10	0.783727779604368	0.209214781893725	0.0550655679176039	0.1713313703627
0.5	6	1	0.6	10	1	10	0.778099336342077	0.0706718398719725	0.0618208192134131	0.137654484563084
0.5	6	1	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	6	1	1	1	1	10	0.774368559522323	0.191239250611699	0.0616650255550232	0.171009158152746
0.5	6	1	1	10	1	10	0.776037886451757	0.0674607908344181	0.0629868823118838	0.144969983160507
0.5	6	1	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	6	1.5	0.2	1	1	10	0.773569842059187	0.13182852247194	0.0543526339939853	0.135917092127947
0.5	6	1.5	0.2	10	1	10	0.778162763167338	0.0461403758029315	0.0614660204319498	0.129823138990705
0.5	6	1.5	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	6	1.5	0.6	1	1	10	0.78570598735611	0.214576694836143	0.0601653937372416	0.18248674681488
0.5	6	1.5	0.6	10	1	10	0.779403671220113	0.0547169196013389	0.0614815304733691	0.123869666894411
0.5	6	1.5	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	6	1.5	1	1	1	10	0.76841786413544	0.168228451174353	0.0584973622471749	0.157676549677996
0.5	6	1.5	1	10	1	10	0.776037886451757	0.0674607908344181	0.0629868823118838	0.144969983160507
0.5	6	1.5	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
